date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-11-18,6.7,1.1,10.1,6.3,0,305,7.2,35.3,1003,44
2022-11-19,-0.4,-2.1,1.3,0,0,19,16.2,31.3,1012.5,0
2022-11-20,1,-2.2,5.7,9.1,0,109,7.2,43.6,1010.4,1
2022-11-21,5.1,3.2,7.4,1.2,0,204,12.2,42.1,1002.4,42
2022-11-22,5.8,4.2,7.3,0,0,154,11.9,32.8,998.2,75
2022-11-23,6.7,4.2,9.4,1.6,0,161,11.2,34.2,1002.5,288
2022-11-24,6.1,0.7,10.3,0.3,0,176,8.3,38.5,1012.2,110
2022-11-25,5.1,0.7,8.8,0.7,0,104,4.7,16.9,1018.7,48
2022-11-26,4,0,6,0,0,198,8.6,23.8,1030.8,0
2022-11-27,5,3.7,6.7,0,0,136,10.1,29.2,1024.2,64
2022-11-28,4.5,3.2,5.6,4.5,0,123,6.5,21.6,1014.1,0
2022-11-29,6.2,5.3,7.9,2.4,0,167,3.2,9.7,1018,0
2022-11-30,6.5,5.5,8.1,1,0,331,5.8,19.8,1022.8,0
2022-12-01,4.1,2.2,6,0,0,19,13,31,1025.4,0
2022-12-02,0.9,-0.1,2.4,0.9,0,21,19.4,34.6,1022.5,0
2022-12-03,-0.2,-0.4,0.2,0,0,20,15.8,28.4,1020.4,0
2022-12-04,0.8,-0.5,2,3.7,0,27,15.1,31.7,1016.5,0
2022-12-05,1.9,0.1,3.1,0,0,238,8.3,20.9,1018.6,0
2022-12-06,2.4,0.6,3.9,0,0,239,9.7,24.1,1018.8,0
2022-12-07,3.1,1.6,5.5,0.1,0,233,13.7,33.5,1015.6,118
2022-12-08,2.5,0.6,4.3,0.3,0,218,11.5,30.2,1009.3,0
2022-12-09,-0.2,-2.1,0.8,0,0,15,7.6,24.5,1006.9,20
2022-12-10,-1.2,-4.7,2,0,0,309,7.6,20.5,1010.3,152
2022-12-11,-2.1,-3.6,-0.9,0,0,225,4.7,17.3,1011.6,0
2022-12-12,-2.4,-4.4,-0.3,0,0,41,5,13.7,1013.5,57
2022-12-13,-5,-6.8,-3.1,0,0,34,9,18.7,1012.2,249
2022-12-14,-4.5,-7.6,-1,0,0,19,7.9,20.2,1004.4,157
2022-12-15,-5.2,-8.7,-3.5,0,0,39,5.4,17.3,1009.7,46
2022-12-16,-6.4,-10.3,-1.9,0,0,2,7.2,33.1,1015.6,247
2022-12-17,-7.2,-10.6,-5.5,0,0,48,3.6,15.1,1028.4,4
2022-12-18,-7.4,-11.7,-3.4,0,0,64,8.3,27.7,1031.3,184
2022-12-19,-0.3,-3.4,2.5,1.6,0,125,9.4,27.4,1024.4,0
2022-12-20,4.6,2.1,6.4,7.5,0,95,5.4,19.4,1017.4,1
2022-12-21,6.8,4.8,11.8,7.5,0,45,6.5,26.6,1012.1,130
2022-12-22,8.8,7.1,10.6,7.4,0,179,11.2,37.8,1006.2,23
2022-12-23,8.6,6.4,11.4,13.7,0,198,12.6,57.6,1005.5,0
2022-12-24,8.4,4.3,11.1,1.4,0,205,12.6,38.2,1013.9,16
2022-12-25,8.6,5.2,11.4,0.4,0,135,8.3,25.9,1014.8,0
2022-12-26,8.7,1.9,11.3,8.5,0,210,18.7,57.6,1015.8,5
2022-12-27,3.5,1,6.3,0,0,209,16.9,36.4,1026.4,138
2022-12-28,6.6,2.1,9.7,1,0,172,15.8,34.2,1015.6,0
2022-12-29,9.1,4.8,10.8,0.7,0,203,24.1,53.3,1008.4,9
2022-12-30,6.9,1.5,11.8,3.5,0,169,13.3,37.1,1011.6,43
2022-12-31,14.6,10.8,16.9,0,0,198,28.8,61.6,1011.5,28
2023-01-01,12.3,9.9,13.9,0.2,0,184,15.8,37.1,1017.2,0
2023-01-02,10.5,6.8,12.9,2,0,182,13,39.6,1018.7,0
2023-01-03,6.3,2.9,9.2,0.1,0,194,9.7,31,1028.9,104
2023-01-04,8.3,3.5,11.4,1.1,0,188,23.4,58.3,1020.6,0
2023-01-05,9.6,7.5,11.5,1.9,0,227,18.4,52.2,1020.2,38
2023-01-06,9.7,8,10.8,0,0,196,14,36.7,1020.2,0
2023-01-07,8.5,6.2,9.7,2.8,0,153,13.3,39.2,1015.1,0
2023-01-08,8.4,7.3,9.5,5,0,157,15.1,33.8,1004.4,14
2023-01-09,6.1,3.2,7.9,1.8,0,205,17.6,50,1002.2,18
2023-01-10,5.1,3,7.1,1,0,203,17.3,38.2,1018.5,37
2023-01-11,7,4.7,9.5,6.7,0,178,14.4,37.4,1014.2,0
2023-01-12,8.4,6.9,10.3,25.7,0,195,24.5,46.4,1012,0
2023-01-13,7.5,5.2,10.2,2.5,0,215,23,68.8,1010.8,145
2023-01-14,7,3.9,10,17.1,0,184,21.2,50.8,1010.6,0
2023-01-15,5,2.9,8.2,1.4,0,212,22,50.8,1003.9,24
2023-01-16,3.7,2.4,5,3.3,0,155,20.9,52.2,988.7,1
2023-01-17,1.2,-1.9,4.3,0,0,218,12.6,50.8,988.3,370
2023-01-18,-1.1,-4,1.7,0,0,267,7.9,23,997.3,192
2023-01-19,-1,-4.3,1.4,0.2,0,182,8.6,31,1007.5,2
2023-01-20,-1.5,-3.4,-0.2,1.1,0,129,6.5,25.2,1017.2,51
2023-01-21,-1.6,-5.4,1,0.1,20,10,14.4,41.8,1028.1,0
2023-01-22,0.9,0.2,1.5,0,10,0,13.3,45.7,1029.6,0
2023-01-23,1.7,0.3,3.1,0,0,31,18.4,45.4,1035.1,66
2023-01-24,1.4,0.6,1.9,0,0,40,15.8,39.2,1037.7,0
2023-01-25,-0.7,-2.1,0.6,0,0,41,5.8,16.6,1032.4,0
2023-01-26,-1.4,-3.1,0.1,0.2,0,269,5.4,19.1,1023.5,0
2023-01-27,1.9,0,3.6,0,0,25,12.2,35.6,1024.1,1
2023-01-28,0.3,-2.5,1.8,0,0,4,10.1,28.8,1029.3,0
2023-01-29,-2.4,-5.8,-0.2,0,0,240,8.6,27.4,1028.5,149
2023-01-30,3.1,-0.3,6.4,1.3,0,227,22,54.7,1019.5,124
2023-01-31,3.2,0.4,4.4,0.3,0,221,21.2,46.1,1023.3,1
