date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-06-21,23.1,15.6,29.2,35.4,0,302,10.8,71.3,1006.9,691
2021-06-22,20,16.3,25.7,46.4,0,304,8.6,32,1011,437
2021-06-23,19.6,13.5,25.9,45.9,0,13,10.1,64.4,1015.4,374
2021-06-24,17.7,13.7,23.3,7.8,0,280,8.3,38.5,1016.7,476
2021-06-25,17.3,13.9,22.5,0,0,259,11.9,38.9,1018.1,508
2021-06-26,19.2,12.7,24.9,0,0,67,8.6,30.6,1017,790
2021-06-27,21.4,13.6,27.5,0,0,92,8.3,29.5,1014.3,834
2021-06-28,23.5,16.9,29.9,7.8,0,113,10.4,62.3,1012.5,808
2021-06-29,18.4,12.9,26.1,31.4,0,237,12.2,59,1012.5,401
2021-06-30,14.9,12,18.3,4.9,0,232,11.9,46.4,1014.2,233
2021-07-01,13.7,11.6,16.8,3.8,0,250,13,38.2,1016.7,20
2021-07-02,17.3,12.7,22.6,0,0,277,9.4,37.4,1017.5,535
2021-07-03,19.1,11.7,25.1,3.4,0,30,7.2,40.3,1015.4,797
2021-07-04,17.9,14.7,22.9,11.1,0,209,7.9,35.3,1011.9,144
2021-07-05,18.5,13.9,22.4,0,0,236,8.3,24.5,1012.5,344
2021-07-06,21.8,15.4,31.5,16.5,0,124,11.5,47.5,1010.3,756
2021-07-07,18.2,16.7,20.5,1.8,0,313,6.1,16.6,1017,2
2021-07-08,16.9,14.7,20.1,21.6,0,298,8.3,39.6,1018.4,34
2021-07-09,15.5,13.1,19,6.7,0,246,12.2,41.4,1020.1,191
2021-07-10,18.6,11,24.6,3.8,0,86,8.6,29.5,1016.5,846
2021-07-11,16.5,13.1,20.5,1.9,0,207,8.3,45.7,1016.9,304
2021-07-12,19.7,11.9,26.2,0,0,73,9.4,32.8,1010.5,845
2021-07-13,16.6,13.7,21.9,8.8,0,270,10.8,49.7,1008.9,66
2021-07-14,15.8,13.3,19.8,0.2,0,244,8.3,32.4,1011.9,113
2021-07-15,15.9,13.8,19.4,1,0,217,9,30.6,1013.5,70
2021-07-16,18.7,14.1,24,0.3,0,298,6.5,20.2,1016.9,404
2021-07-17,18.5,16.3,20.8,6,0,298,10.1,33.5,1018.4,1
2021-07-18,19.3,16.2,24.4,1.3,0,323,8.6,27.4,1017.6,213
2021-07-19,20.4,14.8,26.5,0,0,310,6.5,35.6,1016.6,582
2021-07-20,19.2,14.3,24.4,0,0,353,6.8,26.6,1017.5,767
2021-07-21,19.5,12.8,26,0,0,355,6.1,23.8,1019.9,869
2021-07-22,20.8,13.3,27.2,0,0,57,6.1,22,1018.4,805
2021-07-23,22.2,16.2,28.6,0,0,91,6.1,22.7,1013.9,657
2021-07-24,20.3,15,27.2,7.8,0,66,9.4,44.6,1010.5,436
2021-07-25,19.3,15.8,23.5,0.2,0,193,7.6,28.4,1010.3,306
2021-07-26,20.2,16.7,27,8.6,0,236,6.8,41.8,1012.3,311
2021-07-27,20.9,15.2,26.4,5.9,0,150,6.1,21.6,1013.7,619
2021-07-28,18.6,16.7,20.4,10.1,0,235,7.9,32,1014.5,89
2021-07-29,20.3,15.4,26.4,0,0,241,7.9,27.4,1013.9,641
2021-07-30,21.7,14.9,28.9,4,0,236,7.9,58.7,1010.3,677
2021-07-31,19.8,16.7,22.9,16.4,0,229,9,33.1,1010.3,222
2021-08-01,14.8,13.1,17.5,7.8,0,302,9,45,1010.5,1
2021-08-02,16.6,12.6,21.9,1.7,0,270,9.4,28.8,1014.8,538
2021-08-03,16.9,12.4,23.2,1.9,0,228,8.3,40,1014.6,450
2021-08-04,15.1,13.4,18.3,17.4,0,177,6.1,22.7,1014,3
2021-08-05,15.8,12.9,22,7.5,0,260,8.3,33.5,1010.2,156
2021-08-06,17.8,12.7,23.8,1.2,0,238,11.2,52.2,1008.4,410
2021-08-07,17.8,13.5,25.8,7.3,0,125,10.1,58.7,1007.4,394
2021-08-08,16.7,14.5,19.9,0.3,0,217,9.4,32.8,1014.8,59
2021-08-09,18.6,12.9,24.1,0,0,181,5.8,19.8,1018.8,581
2021-08-10,20.5,12.9,27.8,0,0,247,6.8,25.2,1017.5,775
2021-08-11,21.5,15.1,27.9,0,0,255,5.8,27.4,1018.6,732
2021-08-12,22.5,15,30,0,0,35,5,16.9,1018.9,806
2021-08-13,25,18,31.2,0,0,235,10.1,35.6,1020.1,707
2021-08-14,24.7,18.9,30.7,0,0,302,5.8,19.4,1019.1,734
2021-08-15,23.2,18.8,30.6,11.7,0,247,6.5,60.1,1013.6,533
2021-08-16,18.2,11.7,21.8,20.5,0,235,11.9,73.1,1013.2,63
2021-08-17,14.2,10.2,19,3,0,293,11.5,38.2,1019.4,548
2021-08-18,15.5,11.6,19.8,0,0,254,9.4,37.1,1017.9,189
2021-08-19,18.2,15.2,22.6,0,0,273,6.8,20.2,1015.8,219
2021-08-20,19.2,14.5,24.7,0,0,357,5.8,22.7,1016.5,469
2021-08-21,20.6,12.9,27.4,1.3,0,133,5.4,22.7,1017.2,755
2021-08-22,18.4,14.7,23.5,12.7,0,248,9,34.2,1017.8,134
2021-08-23,15.9,13.3,19.8,4.7,0,266,12.6,36.4,1020.1,196
2021-08-24,14.4,12,18,0,0,14,9.4,32.4,1022.5,25
2021-08-25,15.1,11,19.8,0,0,63,9,31.7,1019,780
2021-08-26,13.7,11.8,15.6,5.8,0,257,11.5,37.1,1013,60
2021-08-27,13.6,10.7,17.5,5.2,0,270,10.1,32.8,1014.7,150
2021-08-28,12.3,10.5,15.6,6,0,265,9,31.3,1016.5,150
2021-08-29,12.7,10.4,15.9,21.9,0,256,7.9,27.4,1015.8,60
2021-08-30,13.3,12.3,16.1,15.8,0,253,10.4,36.4,1014.7,150
2021-08-31,14.4,12.7,18.1,3.5,0,296,8.6,32.4,1020.7,142
2021-09-01,14.4,9.5,20.2,0,0,345,6.5,23.4,1025.3,661
2021-09-02,15.1,7.8,22.1,0,0,89,10.1,36.4,1024.2,776
2021-09-03,15.5,9.1,23.2,0,0,69,6.1,18.4,1019.4,771
2021-09-04,16.3,9.1,24,0,0,76,5.8,27.4,1016.7,767
2021-09-05,16.5,9.5,24.1,0,0,97,6.8,29.9,1019.7,764
2021-09-06,16.3,9.5,24.4,0,0,60,6.1,24.1,1023,752
2021-09-07,16.5,10,24.7,0,0,97,7.2,32.8,1022.6,565
2021-09-08,17.2,9.4,25.9,0,0,79,7.9,24.8,1016.7,743
2021-09-09,19.8,12.9,26.8,0,0,218,7.6,32,1013.9,694
2021-09-10,19.7,13.9,26.1,3.6,0,225,5.8,20.9,1015.3,634
2021-09-11,17.7,13.9,21.6,0.6,0,244,7.2,24.1,1018.2,172
2021-09-12,17.9,12.9,24,0,0,345,5.4,18,1017.3,517
2021-09-13,18.2,13.5,24.5,0,0,55,5.4,22.7,1016.8,611
2021-09-14,19.8,12.9,27.3,0,0,109,6.5,21.6,1015.1,667
2021-09-15,18.6,15,22.3,11.3,0,177,6.5,24.8,1014.1,65
2021-09-16,16.9,12.8,22.4,5.4,0,233,8.3,33.5,1015,59
2021-09-17,13.7,9.6,17.5,0,0,294,5.8,19.1,1016.4,119
2021-09-18,14,7.9,21.1,0,0,289,5.4,20.9,1015.5,657
2021-09-19,13.3,9.3,18.7,0,0,47,8.3,24.8,1013.4,262
2021-09-20,12.3,8.3,15.5,0.1,0,36,5.8,18.7,1019.1,136
2021-09-21,11.8,8.3,15.8,0,0,17,5.4,17.3,1026.7,89
2021-09-22,11.1,6.7,16.6,0,0,313,5.4,21.6,1028,468
2021-09-23,14.2,6.6,21.8,0,0,178,9.4,29.9,1020.6,711
2021-09-24,15.6,11.1,22.1,0,0,252,10.1,30.2,1018.3,704
2021-09-25,17.6,10.7,25,0,0,155,6.1,16.9,1017.2,669
2021-09-26,19.2,14.6,25.3,17.8,0,254,8.3,32,1017,330
2021-09-27,17.5,13.9,22.5,0,0,251,6.5,21.2,1018.5,381
2021-09-28,14.7,12.7,16.7,0.1,0,319,8.6,30.2,1021.4,22
2021-09-29,14.6,11,19.5,0.9,0,261,10.8,45.4,1021,187
2021-09-30,11.2,7.2,16.1,0,0,281,7.2,22.7,1027.8,523
2021-10-01,12.8,5.2,21,0,0,97,5.4,18,1021,660
2021-10-02,16.2,10,23,0,0,167,8.6,29.5,1014.3,537
2021-10-03,18.8,9.4,27.5,0,0,160,10.1,30.2,1008.5,540
2021-10-04,13.2,11.2,14.7,1.8,0,352,7.9,24.1,1017,70
2021-10-05,12.1,10.7,14.6,6.1,0,271,8.3,25.9,1012.1,2
2021-10-06,11,7.5,15,0.1,0,243,11.2,29.9,1020.4,330
2021-10-07,9.8,7.5,11.9,0.6,0,352,6.1,18.7,1026.7,1
2021-10-08,10.5,7.2,14.9,0.1,0,64,8.3,30.2,1026.7,81
2021-10-09,8.7,5.1,14.2,0,0,77,11.2,33.5,1026.7,390
2021-10-10,6.8,1.9,13.2,0,0,85,6.8,21.2,1026.7,636
2021-10-11,7.7,2.2,13.7,1.7,0,247,7.2,21.6,1025.4,558
2021-10-12,8.1,6.1,9.6,14.9,0,252,10.8,32.8,1020.2,2
2021-10-13,6.8,4.1,10.8,0.2,0,297,7.9,29.2,1024.2,206
2021-10-14,7.7,3.8,11.6,0,0,245,7.6,29.5,1026.5,45
2021-10-15,9.3,2.3,16.4,0,0,247,6.8,25.2,1019.6,591
2021-10-16,9.5,4.3,14.8,0,0,14,5.4,20.9,1020.6,430
2021-10-17,7.3,2.2,13.6,0,0,354,5,19.4,1021.5,592
2021-10-18,7.6,4.3,12.7,0,0,317,4.7,15.1,1025.8,294
2021-10-19,11,3.5,15.5,0.1,0,211,6.8,33.8,1025,2
2021-10-20,14.6,8,21.8,0,0,216,9.7,38.2,1014.6,452
2021-10-21,13.7,10.9,16.4,3,0,244,21.6,86.8,1009,409
2021-10-22,7.5,4.6,11.3,0.3,0,271,12.2,41,1020.3,138
2021-10-23,6.8,4,12.2,0,0,272,8.3,20.9,1028.5,325
2021-10-24,6.3,0.7,14.1,0,0,95,7.2,18.7,1026.8,609
2021-10-25,6.2,1.3,11.5,0,0,134,4,14.4,1023,134
2021-10-26,8.2,3.3,13.6,0,0,216,6.1,20.2,1024.8,139
2021-10-27,8.2,3.2,15,0,0,119,6.8,23.4,1026.3,579
2021-10-28,7.5,3,14.9,0,0,59,5,15.1,1021.5,392
2021-10-29,4.3,1.8,9.1,0,0,17,4.7,14.8,1015.9,205
2021-10-30,7.1,0.8,13.5,0,0,72,5.4,19.1,1011.1,264
2021-10-31,11.4,5.3,19.1,0,0,138,7.2,25.6,1009.1,557
2021-11-01,8.1,6,11.5,15.2,0,241,7.9,31.3,1005.8,47
2021-11-02,7.8,4.7,11.9,0.1,0,226,10.4,33.5,1004.3,287
2021-11-03,5.8,2.6,8.9,8.2,0,148,9.7,35.3,1001.7,1
2021-11-04,5.1,3.7,7.1,0.3,0,243,15.1,50,1007.7,47
2021-11-05,5.5,1.9,8.6,0,0,249,8.3,24.5,1023.2,123
2021-11-06,5.1,0.4,10.1,0,0,356,4.3,19.4,1029.4,368
2021-11-07,5.3,0.1,11.3,1.2,0,253,11.9,32.8,1022.1,370
2021-11-08,5.1,0.2,9.1,0,0,341,6.5,24.5,1023.6,338
2021-11-09,3.5,0,8.3,0,0,80,9,37.8,1027.1,525
2021-11-10,3.9,-0.5,8.4,0,0,84,4,13.3,1025.3,154
2021-11-11,3.8,0.3,10.6,0,0,315,4.3,16.9,1024.2,484
2021-11-12,2.3,0.4,3.9,0,0,67,5,14,1021.1,0
2021-11-13,5.2,2,7.5,5,0,237,5.4,20.5,1017.6,3
2021-11-14,6.4,4.3,7.3,0.2,0,82,9,38.2,1019.2,0
2021-11-15,4.3,3.7,4.9,0,0,82,8.6,23.8,1022.4,0
2021-11-16,4.1,3.6,4.5,0,0,263,6.8,19.4,1021.9,0
2021-11-17,4.2,3.2,5.5,0,0,282,8.6,28.8,1024.1,0
2021-11-18,5.2,3.1,8.4,0.1,0,255,6.5,18.4,1031,206
2021-11-19,4.7,1.2,9.5,0,0,243,6.5,18,1032,335
2021-11-20,4.5,2.1,7.2,0,0,211,5,15.8,1026.3,1
2021-11-21,2.3,-0.4,6.9,0.1,0,292,5.8,24.1,1014.3,291
2021-11-22,3.4,2.3,4.5,2.8,0,30,8.3,29.9,1019.9,0
2021-11-23,2.2,-0.5,4.7,0,0,63,9,24.8,1028,62
2021-11-24,-0.4,-1.2,0.1,0,0,89,7.6,22,1022.4,0
2021-11-25,-0.9,-1.6,0.2,0,0,326,5,15.1,1011.6,0
2021-11-26,-0.4,-1.6,1,0.5,0,281,7.6,21.6,1002.3,0
2021-11-27,2.2,0.3,4.1,0.2,0,175,9.4,26.3,994.5,0
2021-11-28,0.9,-0.2,2,2.5,0,233,6.1,22,997.7,0
2021-11-29,-0.2,-0.9,1.1,1.2,0,273,12.6,42.1,1007.7,20
2021-11-30,1.7,-0.6,5,0.7,10,248,29.2,78.1,1014,0
2021-12-01,7.1,4.6,10,1.6,0,250,23.8,67.3,1003.9,68
2021-12-02,3.5,-0.8,6.7,4.3,0,265,15.5,50,1002.5,75
2021-12-03,-0.2,-1.6,1.6,3.2,30,243,10.1,30.2,1014.6,276
2021-12-04,4,-1,8.5,9.1,20,203,13.3,49.7,1002.3,0
2021-12-05,2.2,0.1,3.8,2.8,0,244,8.6,45,1006.3,1
2021-12-06,0.8,-0.1,1.6,1.6,0,272,6.1,20.5,1014,0
2021-12-07,1,-1.6,4,0,30,210,12.6,41,1012.7,249
2021-12-08,-0.1,-2.2,1.3,5.1,0,64,5.4,17.6,1003.1,0
2021-12-09,1,0.3,1.7,3.6,10,262,10.4,32.8,1006.6,0
2021-12-10,0.6,-1.8,2.4,3.9,10,186,10.1,37.8,999.9,178
2021-12-11,1.4,0,2.4,0.4,10,258,13.3,40.3,1015.8,0
2021-12-12,2.8,0.7,4.7,2.4,10,242,7.9,23.8,1028.4,198
2021-12-13,4.2,2.6,5.5,0.1,0,272,6.1,27.4,1029.5,0
2021-12-14,3.2,0.3,5.9,0.2,0,260,6.5,19.4,1029.6,112
2021-12-15,3.7,3,4.9,0.2,0,40,5,17.3,1033,0
2021-12-16,3.1,1.4,4.8,0.1,0,339,5,18.7,1037.4,6
2021-12-17,3.5,1.2,6.2,0,0,33,5.8,19.1,1038.3,266
2021-12-18,0.2,-0.8,1.3,0,0,40,5,16.2,1037.9,0
2021-12-19,-0.3,-1.8,3,0.2,0,281,10.8,27,1030.1,265
2021-12-20,0.8,-2,3.7,0,0,293,7.2,19.8,1026.1,162
2021-12-21,-2.7,-5.1,-0.1,0,0,80,6.5,22.3,1025.7,319
2021-12-22,-3.8,-6.6,-1.6,0,0,96,6.8,24.5,1026.7,258
2021-12-23,-0.1,-7.5,9,1.7,0,226,6.1,36.7,1017.5,106
2021-12-24,8,7,9.6,5.5,0,243,16.9,49.7,1007.9,0
2021-12-25,6.9,2,9.7,7.9,0,261,9,39.2,1005.5,11
2021-12-26,3.1,1.5,4.6,2.2,0,87,6.5,16.6,1008.6,0
2021-12-27,4.6,2.1,9.4,3.2,0,109,5.8,22,1005.6,193
2021-12-28,6.4,3.7,9.8,9.4,0,203,13,69.1,1002.9,2
2021-12-29,8.1,6.9,11.2,11,0,249,18,60.1,1009.9,138
2021-12-30,12.2,10.9,13.9,0.7,0,250,16.9,48.2,1019.9,21
2021-12-31,12.3,10.3,15.6,0,0,238,10.1,35.6,1023.6,429
2022-01-01,8.5,3.2,13.4,0,0,216,6.8,23.8,1027.6,456
2022-01-02,9.5,1.9,15.8,0,0,217,11.2,46.1,1020.6,284
2022-01-03,10.3,8.7,11.5,0.7,0,246,19.1,61.2,1016.2,0
2022-01-04,10.5,3.7,16.5,10.3,0,243,14.8,68.4,1001,61
2022-01-05,1.9,0.3,3.9,1.2,0,262,17.6,49.7,1008.7,22
2022-01-06,0.7,-1.8,2.7,0.4,0,249,13,36,1019.6,195
2022-01-07,-1.1,-4,1.4,2.2,0,224,8.3,34.9,1020,215
2022-01-08,0.6,-1.4,2.4,2.9,40,213,12.6,59.4,1012.8,109
2022-01-09,2.2,0.7,4.3,0.7,10,224,15.1,63.4,1004.4,48
2022-01-10,1.4,0.8,2.3,0,0,313,6.5,18.7,1020.1,0
2022-01-11,0.8,-1.6,2.6,0,0,44,7.6,20.9,1032.6,3
2022-01-12,-2.5,-3.5,-1.1,0,0,30,5.4,18.7,1039.3,8
2022-01-13,-1.8,-4,1.3,0,0,36,4.3,18,1041.8,411
2022-01-14,0.6,-4.5,8.6,0,0,264,5.4,16.2,1035.9,507
2022-01-15,-1.5,-3.5,-0.1,0,0,60,5.4,18,1030,13
2022-01-16,1,-1.8,5.1,0.1,0,260,11.2,39.6,1027.8,428
2022-01-17,3.3,1.4,5.6,0.2,0,261,18.4,55.4,1033,52
2022-01-18,2.3,-0.5,4.2,0,0,334,7.9,27.7,1037.2,13
2022-01-19,1.9,-2.5,7.1,0.9,0,241,10.1,46.4,1027.9,385
2022-01-20,1.2,-1.5,3.2,3,10,264,20.2,50.8,1025.3,23
2022-01-21,-0.8,-2.2,1.1,0.8,20,268,15.8,40,1032.2,200
2022-01-22,0.3,-0.8,1.3,2.6,30,252,18,52.2,1032.9,0
2022-01-23,1.5,-1.4,4,0,20,305,6.1,19.8,1035.2,34
2022-01-24,-0.2,-2.3,3.1,0,0,101,6.5,19.8,1034.8,200
2022-01-25,-0.3,-2,4.3,0,0,279,6.1,18.4,1033.8,332
2022-01-26,-0.2,-2.6,4.3,0,0,284,7.6,30.2,1032.1,507
2022-01-27,1.6,-2.1,7.6,1.4,0,263,13.3,44.3,1028,513
2022-01-28,2.2,0.7,3.5,1.9,0,271,16.6,43.9,1032.9,1
2022-01-29,4.3,0.7,7.2,0,0,251,18.4,67,1029.2,86
2022-01-30,4.9,1.9,7.7,0.3,0,267,20.9,67.3,1026,328
2022-01-31,2.3,1,4.2,4.1,0,254,19.4,61.6,1013.4,19
2022-02-01,1.4,0.1,3.3,3,0,268,24.1,69.1,1017.7,0
2022-02-02,4.3,2.9,6.4,3.6,0,276,19.4,60.8,1018.2,48
2022-02-03,6.1,2.6,9.7,0,0,201,7.2,21.6,1019.9,155
2022-02-04,4.9,1.8,7.7,0.8,0,250,11.9,51.5,1016,179
2022-02-05,3.4,0.7,6.9,0,0,260,15.1,71.3,1023.6,476
2022-02-06,4.7,1.4,7.4,6.7,0,245,27.7,89.3,1015.3,170
2022-02-07,1.7,0.5,6,0,0,274,23,65.2,1021.2,19
2022-02-08,4.2,-0.3,9.2,0,0,251,14,45.4,1032.6,200
2022-02-09,5.4,0.8,11.8,0,0,217,7.2,24.1,1029.7,583
2022-02-10,6.8,1.2,13.3,3.1,0,232,11.9,51.8,1023.6,461
2022-02-11,3.5,-0.1,6.4,1.8,0,263,13.3,42.8,1028.5,134
2022-02-12,1.3,-3,6.3,0,0,133,9,38.2,1030.7,575
2022-02-13,4.4,-1.7,11.7,0,0,165,7.9,24.1,1020.5,592
2022-02-14,6.4,1.4,14.7,0.4,0,187,8.3,25.9,1010.2,292
2022-02-15,4.8,2.5,6.5,0.8,0,239,11.2,36.4,1015.1,0
2022-02-16,6.7,1.8,11.4,0.8,0,220,18,70.6,1010.9,39
2022-02-17,10.6,7.2,12.6,5.6,0,263,31.3,86,1008,110
2022-02-18,10.1,6.4,15.5,0.2,0,228,15.8,66.6,1009.9,0
2022-02-19,5.5,3.3,8.2,0,0,247,19.1,70.2,1017.9,322
2022-02-20,7,2.5,10.4,0,0,245,24.1,72,1016.7,210
2022-02-21,6,1,10.4,1.7,0,249,29.2,86.8,1008.2,165
2022-02-22,5,1.8,7.7,1.4,0,265,21.2,61.9,1020.7,269
2022-02-23,6.3,1.6,10.9,0,0,259,11.9,51.5,1026,519
2022-02-24,7.4,-0.1,14.3,1.2,0,220,11.5,61.6,1017.7,484
2022-02-25,2.3,0.9,5.5,0.2,0,255,15.1,48.6,1025.8,248
2022-02-26,1.8,-1.1,4.4,0,0,333,10.1,29.5,1032.9,251
2022-02-27,1.4,-2.1,6.1,0,0,80,11.9,43.2,1032.3,569
2022-02-28,1,-3.3,6.3,0,0,73,7.6,27.7,1032,634
2022-03-01,1,-4,7.4,0,0,87,9.4,28.4,1029.7,642
2022-03-02,0.9,-3.8,5.8,0,0,75,5,14.8,1024.2,248
2022-03-03,2.4,-3.8,9.2,0,0,13,6.5,23.4,1018.3,603
2022-03-04,1.2,-3.7,6.3,0,0,69,9.7,33.5,1019.7,646
2022-03-05,0.1,-4.5,5,0,0,72,10.8,40.3,1020.7,422
2022-03-06,0,-3.5,4.8,0,0,56,10.8,33.5,1021.3,491
2022-03-07,-1,-3.1,1.6,0,0,54,12.2,37.1,1024.3,191
2022-03-08,1,-4.3,7.4,0,0,88,11.5,39.6,1023.3,618
2022-03-09,3.4,-3.9,11.9,0,0,88,6.1,23,1024.9,675
2022-03-10,4.8,-2.6,12.3,0,0,94,10.8,37.8,1025.3,677
2022-03-11,3.1,-2.4,10.1,0,0,83,12.6,33.1,1021.1,658
2022-03-12,4.4,-2.2,12.9,0,0,74,7.9,28.8,1020.2,631
2022-03-13,6.2,-2,15.3,0,0,56,7.2,27.7,1017.3,684
2022-03-14,9.3,1.6,15.1,0,0,269,10.4,39.2,1026.1,600
2022-03-15,7.9,3.9,11.9,3.3,0,180,7.2,25.9,1025.3,9
2022-03-16,7.1,4.6,10.3,0,0,68,10.1,30.6,1025.3,96
2022-03-17,6.5,3.3,9.2,0,0,43,6.5,23,1027,0
2022-03-18,7.5,4.2,11.8,0,0,31,10.1,38.5,1035.8,473
2022-03-19,5.7,1,10.3,0,0,64,12.6,36,1034.2,594
2022-03-20,7,0.3,14.5,0,0,80,10.1,34.2,1030.3,692
2022-03-21,6.6,-1,14.4,0,0,41,6.1,23.8,1032.2,657
2022-03-22,7.7,-0.6,16.3,0,0,62,6.5,23.8,1031.1,717
2022-03-23,9.3,0.8,18.6,0,0,277,5.8,18.7,1029.2,721
2022-03-24,10.9,2.3,19.4,0,0,298,6.1,22.3,1026.6,719
2022-03-25,10.6,2.8,18.5,0,0,344,6.8,21.2,1025.8,706
2022-03-26,10.5,3,18.2,0,0,60,9,31.7,1027.5,702
2022-03-27,10.6,1.8,19.2,0,0,,7.2,32,1027.5,716
2022-03-28,12.2,3.8,20.4,0,0,248,7.6,34.6,1021.4,707
2022-03-29,13.2,8.5,17.4,0,0,249,10.8,37.8,1009.6,224
2022-03-30,10.2,7.5,11.9,0.7,0,255,8.3,29.5,1001.1,0
2022-03-31,7.7,6,10.4,12,0,27,7.2,27.7,995.1,3
2022-04-01,2.3,0.2,6.3,10,0,266,11.5,33.1,997.8,0
2022-04-02,-0.7,-1.5,0.3,7.4,40,11,11.5,36.4,1008.8,0
2022-04-03,-0.2,-1.7,2.3,0.1,90,324,8.3,25.6,1020,159
2022-04-04,2.4,-3.1,7.4,0.9,10,260,14.4,58.7,1017.3,669
2022-04-05,6.6,2.9,9.6,2.6,0,252,19.8,61.9,1011.4,0
2022-04-06,11.8,7.5,17.1,0,0,257,10.8,33.8,1006,445
2022-04-07,11.7,8.5,15.6,6.7,0,244,27.4,94,998.6,333
2022-04-08,9.5,6.1,15,6.4,0,251,19.4,74.9,999.3,36
2022-04-09,5.1,1.2,13.2,0,0,277,18,88.6,1010.4,372
2022-04-10,4.1,1.7,8.3,0.1,0,261,11.5,40.7,1021.2,316
2022-04-11,7.4,0.2,14.7,0,0,107,9.4,29.2,1018.5,722
2022-04-12,11.8,2.9,19.7,0,0,87,9,28.4,1014.3,693
2022-04-13,13.3,5.1,21.3,0,0,53,6.8,26.6,1014.9,694
2022-04-14,15.7,8.5,22.7,3.9,0,288,8.3,29.2,1017.2,758
2022-04-15,14,8.1,19.2,0,0,308,9.7,34.6,1022.2,381
2022-04-16,7.3,3.1,11.2,0,0,27,10.8,38.9,1028.4,247
2022-04-17,6.5,0.4,11.8,0,0,78,11.5,38.5,1026.2,806
2022-04-18,8.1,0.7,14.2,0,0,77,9.4,33.8,1017.7,811
2022-04-19,9,3.7,15.3,0,0,291,11.5,41.8,1012.3,360
2022-04-20,7.2,1.3,13.6,0,0,78,10.1,29.9,1013.2,807
2022-04-21,9.6,3.2,16,0,0,58,10.4,36,1008.1,668
2022-04-22,9.8,4.6,16.1,0,0,58,11.2,29.9,1002,562
2022-04-23,9.8,6.6,14.4,0.1,0,78,13.7,39.2,1002.2,92
2022-04-24,9.7,7.7,13,3.9,0,257,11.5,41,1000.5,65
2022-04-25,10.4,7.8,16.1,2.4,0,273,10.4,30.6,1009.3,228
2022-04-26,8.6,5.6,11.6,9.3,0,228,7.9,34.2,1015.2,83
2022-04-27,9,5,14.1,0,0,299,8.3,25.2,1022.6,363
2022-04-28,10.6,3.5,17.1,0,0,75,9.4,38.9,1026.7,774
2022-04-29,11.8,3.4,18.8,0,0,89,10.1,38.9,1024.5,668
2022-04-30,10.4,6.8,13.2,0.3,0,297,7.2,29.9,1020.9,80
2022-05-01,9.3,5.6,12.7,0.7,0,325,6.1,17.6,1020.2,50
2022-05-02,11.7,4.3,17.8,0,0,101,6.1,24.1,1015.6,482
2022-05-03,13.6,7.8,20.1,4.1,0,328,6.8,33.5,1014.1,426
2022-05-04,13.4,9.8,19.6,6.6,0,215,7.2,37.8,1016,303
2022-05-05,14.4,8.3,19.4,7.2,0,6,7.6,26.3,1018.1,447
2022-05-06,11.8,10.3,13.2,1.9,0,333,6.1,22.3,1021.4,0
2022-05-07,12.5,11.2,15.9,3.7,0,25,6.1,21.2,1021.2,27
2022-05-08,13.5,10.3,17.4,0,0,52,9,29.9,1022.1,23
2022-05-09,15.2,8.6,21.8,0,0,66,10.1,38.5,1023,727
2022-05-10,17.1,9.3,24.4,0,0,255,6.1,26.6,1020,721
2022-05-11,21.5,14.6,27.4,0,0,232,12.6,41.8,1015.2,844
2022-05-12,21.4,15.6,26.9,2.3,0,261,14.8,60.8,1016.7,633
2022-05-13,16.3,12.4,19.7,43.1,0,255,9,28.8,1019.8,283
2022-05-14,16.9,11.2,23.1,0,0,301,5.8,25.6,1019.8,728
2022-05-15,17.9,9.3,24.9,0,0,84,6.8,25.9,1017.3,863
2022-05-16,17.3,12.6,24,10.4,0,248,8.6,64.8,1018.2,368
2022-05-17,17.7,13.1,23.1,0,0,290,8.6,29.9,1020.5,624
2022-05-18,18.6,11.3,24.9,0,0,58,9.4,33.5,1022.2,889
2022-05-19,21.3,10.5,29.5,0.1,0,260,8.6,33.8,1020.4,744
2022-05-20,24.9,17.2,31.9,0.6,0,223,10.4,50.4,1017.9,788
2022-05-21,19,13.6,23.4,0,0,292,13.7,42.8,1019.6,843
2022-05-22,18.8,11.6,24.4,0,0,48,7.6,25.2,1013.7,739
2022-05-23,18.8,13.2,26.6,25.1,0,102,11.5,88.9,1005.6,327
2022-05-24,14.3,12.6,15.4,10.5,0,214,8.6,31.3,1009.4,0
2022-05-25,14.7,12.3,18.6,3.6,0,248,7.6,22,1016.8,293
2022-05-26,16.1,10.9,21.3,0,0,263,10.4,40,1022.2,665
2022-05-27,16.8,12.1,22.6,0.4,0,268,14,45.7,1020,510
2022-05-28,12.8,7.6,16.5,0,0,304,10.8,38.5,1017.9,643
2022-05-29,8.9,5.7,14.8,1.2,0,327,6.8,41.8,1012,250
2022-05-30,11.4,4.4,17.6,0,0,33,6.1,22.3,1011.5,617
2022-05-31,15.2,8.2,22.8,0.3,0,157,9.4,36,1012.5,475
2022-06-01,16.6,11.9,23.2,0.9,0,240,11.2,40,1015.1,442
2022-06-02,17,12,22.6,0.3,0,59,6.5,20.2,1017.9,412
2022-06-03,19,12.5,27.4,14.1,0,85,8.6,49.3,1015.6,483
2022-06-04,20.2,13.2,26.2,0,0,273,7.9,32.8,1016.6,696
