date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-06-21,14.8,4.7,22.7,0,,48,7.1,,1015,629
2022-06-22,20.2,9.1,29,0,,41,7.7,,1011.9,720
2022-06-23,22.4,12,32,4,,99,8.1,,1011.9,120
2022-06-24,17.5,16,25,5,,217,9.9,,1008.6,420
2022-06-25,18.3,14,27,0.5,,193,8.1,,1012.5,120
2022-06-26,16.9,15,27,17,,308,7.5,,1014.5,90
2022-06-27,15.6,11.5,24,0.3,,296,11.7,,1015.6,720
2022-06-28,16.9,10,26,0,,10,7,,1020.8,240
2022-06-29,20,16,29,0,,49,7.7,,1014.7,780
2022-06-30,20.9,16,32,0.5,,92,6.1,,1011.5,180
2022-07-01,14,11,22,0,,285,14,,1018,840
2022-07-02,18.2,9,27,0,,152,6.4,,1022,780
2022-07-03,19.8,11,30,0,,252,10,,1017.9,840
2022-07-04,17.9,11.3,26.2,0,,306,9.8,,1019.9,
2022-07-05,16.8,8.7,22,0.1,,309,10,,1021.2,
2022-07-06,14.9,11.7,18.2,0,,313,11.3,,1024.2,
2022-07-07,15.4,13.5,18.3,2,,293,18.8,,1021.7,
2022-07-08,15.6,10.1,22.1,0,,330,13.5,,1029.3,
2022-07-09,17.1,12.8,21.2,0,,307,14.1,,1026.1,
2022-07-10,13.6,10,16.1,0,,322,15.1,,1024.8,
2022-07-11,16.8,13.4,21.7,0,,327,11,,1023.3,
2022-07-12,18.8,11.6,25.5,0,,325,5.4,,1024.6,
2022-07-13,22.4,16,28.6,0,,275,10.6,,1021.2,
2022-07-14,19,15.2,23.7,0.2,,327,10.2,,1019.1,
2022-07-15,15.5,10.7,19.4,0,,318,9.7,,1021.7,
2022-07-16,16.6,11.8,21.9,0,,309,13.1,,1022.7,
2022-07-17,17.4,9.5,24.2,0,,4,5.3,,1026.3,
2022-07-18,21.9,12.8,29.5,0,,131,5.9,,1023.6,
2022-07-19,26.7,18.6,33.2,0,,106,8.6,,1019,
2022-07-20,25.3,19.4,34.2,6.1,,139,10.2,,1016.3,
2022-07-21,19.8,15.4,24.1,3.3,,271,13.3,,1019,
2022-07-22,18.6,13.4,24.6,0.7,,311,8.2,,1019.3,
2022-07-23,19.2,14.3,23.4,6.3,,344,8.3,,1018.2,
2022-07-24,20.5,13.2,26.8,0,,107,6.3,,1019.1,
2022-07-25,21.9,17.1,28.4,1,,210,12.2,,1011.8,
2022-07-26,17.8,14.7,21.5,0.5,,299,14.3,,1015.5,
2022-07-27,16.1,12.9,20,0,,344,9.6,,1018.6,
2022-07-28,17.6,11.2,23.5,0,,63,9,,1017.3,
2022-07-29,18.8,15,24.8,8.1,,48,8.4,,1015.9,
2022-07-30,18.5,13.8,23,0.2,,307,11.7,,1018,
2022-07-31,19.3,14.4,24.2,1.6,,262,10.2,,1017.5,
2022-08-01,19.6,16.8,24,0,,301,13.1,,1017.2,
2022-08-02,20.2,12,27.2,0,,275,5.8,,1018.3,
2022-08-03,23.8,17.5,30.2,0,,246,6.1,,1016.1,
2022-08-04,25.7,18,33.4,0,,351,8.3,,1013.4,
2022-08-05,20.3,15.7,24.4,0,,317,11.9,,1016.3,
2022-08-06,16.2,10.4,21.7,0,,4,8.4,,1025.6,
2022-08-07,17.5,11.4,23.1,0,,42,8.7,,1024.2,
2022-08-08,19.6,13.1,25.5,0,,32,9,,1023.7,
2022-08-09,21.1,14.5,27.4,0,,44,12.5,,1025.5,
2022-08-10,21.7,15.8,27.3,0,,58,11.6,,1025,
2022-08-11,22.2,15.5,28,0,,66,10.8,,1022.1,
2022-08-12,22.2,15.7,27.6,0,,66,12.1,,1019.4,
2022-08-13,22.2,15.1,29,0,,74,9.4,,1016.9,
2022-08-14,22.9,16.4,28.9,0,,92,9,,1010.1,
2022-08-15,21.2,17.3,25.3,0,,266,8.6,,1005.7,
2022-08-16,20.6,14.5,26.7,0,,208,6,,1009.4,
2022-08-17,21.3,16.3,28,0,,79,7.2,,1011.1,
2022-08-18,19.9,16.1,24.7,0,,313,9.5,,1012.6,
2022-08-19,20.6,16.4,24.7,0.1,,314,13.9,,1013.5,
2022-08-20,18.8,15.9,22.8,4.1,,299,12.4,,1016.5,
2022-08-21,18.9,12.6,24.5,0,,310,8.1,,1016.7,
2022-08-22,20.4,14.2,26.1,0,,98,7.5,,1015.3,
2022-08-23,21.5,14.3,27.9,0,,133,6.8,,1016.4,
2022-08-24,22.9,16,29.2,0,,100,7,,1018.6,
2022-08-25,23.3,16.3,29.1,0,,95,7.7,,1016.8,
2022-08-26,21.6,17.3,25.8,5,,338,11.5,,1013.9,
2022-08-27,19.3,16.1,22.2,0.1,,341,12,,1015.3,
2022-08-28,17.4,13.7,22.9,0,,349,9.2,,1018.5,
2022-08-29,16.2,10.6,22.2,0,,34,5.8,,1020.8,
2022-08-30,18.9,13.4,24.7,0,,49,9.1,,1020,
2022-08-31,17.9,14.7,21.4,0,,65,12.9,,1020.7,
2022-09-01,17.3,12,22.4,0,,70,11.8,,1020.3,
2022-09-02,17.5,11.8,22.5,0,,97,11.7,,1016.7,
2022-09-03,16,11.5,22.4,0.2,,111,9.9,,1014.1,
2022-09-04,17.1,11.7,23.2,0,,150,5.2,,1018.8,
2022-09-05,20,13.1,25.7,0,,117,6.7,,1020.5,
2022-09-06,20,15,26.5,0.6,,144,7.9,,1016.9,
2022-09-07,19.7,15.6,24,0.4,,226,7.4,,1013.2,
2022-09-08,16.7,13.8,20.3,10.5,,237,10.4,,1009.8,
2022-09-09,14.6,12.4,19.2,0.8,,210,14.9,,1010.9,
2022-09-10,13.7,11.8,16.3,4.4,,236,11.9,,1013.1,
2022-09-11,14.6,11.7,19.1,0.7,,310,10.2,,1018.3,
2022-09-12,14.6,9,21,0,,123,7.3,,1016.5,
2022-09-13,17.3,12.7,22.5,0.5,,251,6.9,,1010.9,
2022-09-14,16.6,13.6,19.3,15.1,,190,5.8,,1005.9,
2022-09-15,13.8,11.6,16.5,0,,308,13.7,,1007.6,
2022-09-16,10.5,8.3,13.4,0,,289,17.9,,1010.6,
2022-09-17,8.9,7.6,11.1,2.6,,290,21.4,,1013,
2022-09-18,8.6,7,10.4,17.4,,287,21.4,,1014.5,
2022-09-19,9.1,7.1,12.7,1.1,,297,19.6,,1018.5,
2022-09-20,9.5,6.7,13.3,0,,316,13,,1022.9,
2022-09-21,9,4.1,14.2,0,,50,5.6,,1026.4,
2022-09-22,9.4,4.4,14.9,0,,96,6.9,,1023.8,
2022-09-23,10.3,4.1,15.7,0,,148,6.1,,1017.8,
2022-09-24,11.6,5.9,15.4,0.1,,351,4.5,,1013.2,
2022-09-25,10.4,7.2,13.9,2,,340,8.8,,1013.3,
2022-09-26,8.5,5.8,11.7,8.5,,224,15.2,,1005.4,
2022-09-27,7.8,5.6,9.8,6,,262,17.1,,998.4,
2022-09-28,7.1,4.2,10.2,5.5,,270,12.3,,998.1,
2022-09-29,6.9,1.7,11.8,0.2,,234,3.9,,1003.2,
2022-09-30,7.9,2.3,13.7,0,,239,6.4,,1010.6,
2022-10-01,9.9,6.5,14.4,18.3,,233,17.9,,1009.2,
2022-10-02,11,9.3,13.1,2.7,,270,14.2,,1018.5,
2022-10-03,10.2,7,13.7,0,,306,10.8,,1026.4,
2022-10-04,10.1,5.4,15.9,0,,208,7,,1023,
2022-10-05,13.5,9,18.6,0,,222,14.7,,1019.4,
2022-10-06,12,4,18,0,0,275,12.1,,1028.1,540
2022-10-07,8,1.5,19.1,0,0,224,6.8,,1024.8,600
2022-10-08,7.6,2.2,16,0.4,,279,11.3,,1021.3,253
2022-10-09,7,-0.4,15.8,0,0,89,9.2,,1023.8,613
2022-10-10,9.9,0.2,19.8,0,0,180,9.1,,1017.7,557
2022-10-11,7.6,1.2,16.1,0,0,13,7.9,,1025.8,604
2022-10-12,7,-0.5,15.9,0,0,116,6.4,,1024.3,411
2022-10-13,9.1,4.2,14.9,1.6,0,216,8,,1019.7,31
2022-10-14,12.3,10.8,13.5,2.3,0,200,10.6,,1014.2,0
2022-10-15,13.8,10.5,16.9,1.3,0,219,10.7,,1009.2,35
2022-10-16,14.1,10.2,19.6,0.1,0,203,11,,1016.1,209
2022-10-17,15.6,10,23.1,14.1,0,194,10.1,,1022.4,416
2022-10-18,14.2,7.1,18.8,4.3,0,306,7.8,,1026.8,154
2022-10-19,9.1,5,14,0,0,58,10.4,,1026.8,427
2022-10-20,9,6.4,11.6,3.8,0,116,11,,1017.8,0
2022-10-21,13.2,11.2,16.9,5.5,0,186,10,,1011.2,12
2022-10-22,12.8,8.3,17.3,0,0,221,9.6,,1014.6,165
2022-10-23,11.5,7.3,15.3,4,0,123,8.6,,1013.6,69
2022-10-24,14.1,9.7,18.7,0,0,211,16.5,,1011,294
2022-10-25,12.1,6,17.1,0,0,230,12.8,,1016.8,179
2022-10-26,11.5,6.7,20.5,0.5,0,175,8.6,,1018.5,239
2022-10-27,12.1,6.9,18.5,0.3,0,141,7.9,,1024.2,244
2022-10-28,14.2,10.4,21.1,0,0,196,10.7,,1021.7,189
2022-10-29,12.7,8.9,18.4,0,0,181,7.8,,1021.5,67
2022-10-30,12.3,7.4,20.2,0,0,202,8.6,,1019.4,364
2022-10-31,11.2,6.6,17.2,0,0,84,7.5,,1019.3,301
2022-11-01,10.8,4.4,16.8,0,0,206,11.9,,1017.2,407
2022-11-02,8.7,2.6,14.9,0,,221,13.8,,1021.5,422
2022-11-03,6.8,0.4,10.7,6.9,,164,11.7,,1011.8,142
2022-11-04,8,3.7,10.8,0.3,,265,10.6,,1007.5,148
2022-11-05,7.1,4.2,11.1,0,,266,11.1,,1018.4,125
2022-11-06,7.1,2.6,11.3,0.4,,184,14.9,,1015.2,176
2022-11-07,10.2,7.8,12.9,0.2,,217,16.6,,1013.7,31
2022-11-08,9.7,4.8,12.5,1.4,,181,12.2,,1012.1,96
2022-11-09,11.5,9,14.9,0.2,,220,16.8,,1012.1,49
2022-11-10,8.7,2.5,13.5,0,,240,11.6,,1025.5,475
2022-11-11,4.4,2.2,10.5,0,,199,7.6,,1032.6,263
2022-11-12,4.4,-0.1,10.3,0,,111,5.3,,1032.6,222
2022-11-13,5.3,-0.7,16.1,0,,66,8.5,,1024.3,505
2022-11-14,4.5,-0.3,8.7,0,,129,12.4,,1015.1,0
2022-11-15,10.2,8,13.1,6.6,,159,11.1,,1009.7,95
2022-11-16,9.2,8,12.1,6.1,,165,10.3,,1001.9,164
2022-11-17,7.9,5.5,10.2,9.3,,170,13.2,,995.1,4
2022-11-18,6.3,2.3,10.4,9.5,,288,7.4,,1002.6,78
2022-11-19,-0.3,-1.9,2.3,0,,66,11.5,,1012.5,0
2022-11-20,0.8,-2,5.7,9.8,,225,8.7,,1010.4,11
2022-11-21,4.6,2.9,7.4,3.5,,217,14.7,,1002.7,47
2022-11-22,4.8,2.8,6.2,1.1,,189,14.7,,997.9,53
2022-11-23,5.8,4.1,8.3,3,,185,14.1,,1002.3,115
2022-11-24,5.2,-0.6,10.3,0.8,,228,11.8,,1011.6,127
2022-11-25,3.8,-1,8,4.6,,219,9.8,,1018,17
2022-11-26,4.6,1.1,6.6,0,,229,8.3,,1030.2,141
2022-11-27,4.3,3.3,6.2,0,,140,11.4,,1024.8,38
2022-11-28,3.7,2.4,4.7,2.4,,163,8,,1013.9,0
2022-11-29,6.2,4.7,9.1,1.1,,314,9,,1017.7,142
2022-11-30,6.1,5.3,7.5,0.1,,342,6.7,,1023.2,0
2022-12-01,3.9,2.1,5.6,0,,56,9.8,,1025.9,0
2022-12-02,1.1,-0.3,2.4,0.2,,56,15.1,,1023.2,0
2022-12-03,-0.5,-0.8,-0.1,0.1,,61,13.4,,1020.8,0
2022-12-04,0,-1.5,1.7,6,,66,15,,1016.9,0
2022-12-05,1,0.1,1.9,0,,299,6.9,,1018.5,0
2022-12-06,1.6,0.6,2.7,0.9,,290,10,,1019.2,0
2022-12-07,2.6,1.3,3.9,0.9,,274,13.5,,1016.2,57
2022-12-08,1.3,-2.6,3.7,0.7,,257,10.9,,1009.9,1
2022-12-09,-1.6,-4.1,1.7,0.1,,29,5.8,,1007.3,152
2022-12-10,-3.8,-6.5,-2.1,0.2,,325,7.1,,1010.4,8
2022-12-11,-2.4,-3.5,-1.6,0,,302,5.9,,1012.1,0
2022-12-12,-2.2,-4.5,-0.5,0,,147,3.1,,1013.5,5
2022-12-13,-4.6,-6.4,-1.9,0,,92,7.4,,1012.3,321
2022-12-14,-4.1,-6.9,-0.6,0,,66,8.2,,1004.6,60
2022-12-15,-6,-10,-0.6,0,,0,6.9,,1008.8,296
2022-12-16,-6.3,-10.6,1.5,0,,13,8.5,,1014.4,423
2022-12-17,-8.6,-12.7,-3.3,0,,125,5.9,,1027.2,299
2022-12-18,-8.7,-14.1,-4.1,0.6,,121,11.2,,1030.6,232
2022-12-19,-1.3,-4.1,0.5,1.3,,164,11.9,,1023.4,0
2022-12-20,1,0,2.7,6.7,,171,10.2,,1017.2,0
2022-12-21,5.2,2.5,11.1,7.1,,217,11.2,,1012.3,73
2022-12-22,7.7,5.9,9.4,12.6,,222,14.1,,1006.5,7
2022-12-23,8.6,6.7,11.2,15.4,,234,14.5,,1005.6,0
2022-12-24,7.4,3.6,9.9,0.6,,253,16,,1013.3,1
2022-12-25,7.7,4,11.2,1.6,,182,11.6,,1015.1,0
2022-12-26,8.2,0.5,11.2,5.4,,246,18.2,,1015.7,14
2022-12-27,3.1,-0.3,6.7,0.2,,233,14.9,,1025.9,195
2022-12-28,5.8,1.7,8.6,3.1,,209,19.6,,1015.8,7
2022-12-29,8.4,3.5,9.9,5.3,,225,22.4,,1008.1,12
2022-12-30,5.3,0.3,11.4,9.7,,202,19,,1011.3,0
2022-12-31,14.1,10.4,16.2,0,,220,26.7,,1011.6,47
2023-01-01,11.8,9.3,13.3,0.4,,211,18.1,,1017.5,2
2023-01-02,10,6.6,12.7,2.5,,228,14.9,,1018.8,0
2023-01-03,5.6,2.3,9.3,1.2,,222,12.1,,1028.7,182
2023-01-04,8.3,5,11,1.3,,227,25.4,,1020.5,0
2023-01-05,8.9,7.7,10.7,2.5,,263,18.2,,1020.3,14
2023-01-06,8.8,7.7,9.9,0.4,,228,15.1,,1020.3,1
2023-01-07,7.9,5.5,9.1,4,,183,13.2,,1015.4,0
2023-01-08,7.5,6.2,9,8.4,,196,15.8,,1004.8,1
2023-01-09,5.2,3.1,6.9,5.3,,233,16,,1001.5,0
2023-01-10,4.5,3.2,6.1,1.7,,233,17.9,,1018.1,78
2023-01-11,6.6,4.7,8.6,9.1,,228,21.8,,1013.5,11
2023-01-12,7.9,6.4,9.2,23.8,,226,29,,1011.4,0
2023-01-13,6.7,4.6,9.3,5.5,,249,25.5,,1010,143
2023-01-14,6.4,4,9.7,25.1,,216,24.3,,1010.6,0
2023-01-15,4.2,2.6,7.7,1.8,,242,24.5,,1003.1,124
2023-01-16,2.3,0.6,3.7,15.3,,180,21.9,,988.6,0
2023-01-17,0,-4.2,3.9,0,,265,14.2,,988.1,278
2023-01-18,-2.9,-5.5,1.1,0,,302,11.2,,996.9,261
2023-01-19,-0.9,-5,1.2,2.2,,242,14,,1007.1,0
2023-01-20,-1.5,-3.7,0.7,0,,224,9.2,,1016.5,71
2023-01-21,-2,-6.5,-0.1,1.2,,26,15.7,,1028.4,4
2023-01-22,0.2,-1.2,1.1,0,,23,15.3,,1029.7,0
2023-01-23,0.9,0,1.6,0,,58,16.1,,1035.2,0
2023-01-24,0.4,-0.6,1.1,0,,72,15.7,,1037.9,0
2023-01-25,-1.4,-3,-0.5,0,,14,5.4,,1033,0
2023-01-26,-1.7,-4.3,1.2,0.3,,336,8.6,,1023.8,0
2023-01-27,1.8,0.6,3.4,0,,32,13.9,,1024.3,0
2023-01-28,-0.7,-3.9,1,0,,12,10.6,,1029.3,17
2023-01-29,-3.4,-8.7,0.5,0.3,,267,9.1,,1028.4,121
2023-01-30,3,0,5.6,2.2,,275,25,,1018.8,76
2023-01-31,3.5,2.1,5.1,1.8,,264,21.9,,1023.2,0
